time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s
21.899794101715088,0.032004475593566895,0.0,0.032004475593566895,0.032004475593566895
22.000610828399658,0.03700094670057297,0.0,0.03700094670057297,0.03700094670057297
22.099057912826538,0.04382054880261421,0.0,0.04382054880261421,0.04382054880261421
22.20028519630432,0.05115685611963272,0.0,0.05115685611963272,0.05115685611963272
22.30040192604065,0.05808846279978752,0.0,0.05808846279978752,0.05808846279978752
22.39976716041565,0.06368094682693481,0.0,0.06368094682693481,0.06368094682693481
22.499853372573853,0.06853188574314117,0.0,0.06853188574314117,0.06853188574314117
22.603893756866455,0.07297302782535553,0.0,0.07297302782535553,0.07297302782535553
22.699792623519897,0.07719813287258148,0.0,0.07719813287258148,0.07719813287258148
22.80062699317932,0.08141370862722397,0.0,0.08141370862722397,0.08141370862722397
22.89989709854126,0.08650372922420502,0.0,0.08650372922420502,0.08650372922420502
23.000877141952515,0.09245067089796066,0.0,0.09245067089796066,0.09245067089796066
23.099200010299683,0.09919311106204987,0.0,0.09919311106204987,0.09919311106204987
23.200979948043823,0.10653692483901978,0.0,0.10653692483901978,0.10653692483901978
23.3006010055542,0.11436103284358978,0.0,0.11436103284358978,0.11436103284358978
23.400907278060913,0.12258783727884293,0.0,0.12258783727884293,0.12258783727884293
23.500781536102295,0.1305566132068634,0.0,0.1305566132068634,0.1305566132068634
23.60053825378418,0.1380007266998291,0.0,0.1380007266998291,0.1380007266998291
23.711575508117676,0.14428910613059998,0.0,0.14428910613059998,0.14428910613059998
23.800336599349976,0.14903491735458374,0.0,0.14903491735458374,0.14903491735458374
23.901038646697998,0.15212805569171906,0.0,0.15212805569171906,0.15212805569171906
24.000124216079712,0.15368875861167908,0.0,0.15368875861167908,0.15368875861167908
24.099334001541138,0.1816595196723938,0.0,0.1816595196723938,0.1816595196723938
24.200090646743774,0.2045694887638092,0.0,0.2045694887638092,0.2045694887638092
24.30029797554016,0.22646620869636536,-0.1690252125263214,0.23703028447926044,0.21590213291347027
24.40087914466858,0.24667483568191528,-0.22755058109760284,0.26089674700051546,0.2324529243633151
24.5009548664093,0.2635226249694824,-0.27738186717033386,0.2808589916676283,0.24618625827133656
24.6014187335968,0.2717869281768799,-0.26022058725357056,0.28805071488022804,0.2555231414735317
24.700834035873413,0.27629518508911133,-0.27248865365982056,0.2933257259428501,0.25926464423537254
24.80029535293579,0.27777379751205444,-0.2572435140609741,0.2938515171408653,0.26169607788324356
24.900235176086426,0.2790965139865875,-0.24734742939472198,0.29455572832375765,0.2636372996494174
25.00265598297119,0.2811248302459717,-0.23786476254463196,0.2959913779050112,0.2662582825869322
25.103031873703003,0.2804512679576874,-0.23252257704734802,0.29498392902314663,0.2659186068922281
25.19998264312744,0.2836381494998932,-0.21518582105636597,0.29708726331591606,0.2701890356838703
25.301897287368774,0.2903929650783539,-0.21445223689079285,0.30379622988402843,0.27698970027267933
25.400814294815063,0.27784472703933716,0.0,0.27784472703933716,0.27784472703933716
25.499846935272217,0.2662782371044159,0.0,0.2662782371044159,0.2662782371044159
25.59993290901184,0.25241920351982117,0.1302357316017151,0.24427947029471397,0.26055893674492836
25.70159602165222,0.24210584163665771,0.2071267068386078,0.22916042245924473,0.2550512608140707
25.80008888244629,0.2322109341621399,0.266301691532135,0.21556707844138145,0.24885478988289833
25.902055263519287,0.22049380838871002,0.3313857913017273,0.19978219643235207,0.24120542034506798
26.000720739364624,0.20780007541179657,0.390341579914093,0.18340372666716576,0.23219642415642738
26.09926199913025,0.19443315267562866,0.4329627454280853,0.16737298108637333,0.221493324264884
26.200534105300903,0.18193963170051575,0.46411412954330444,0.15293249860405922,0.21094676479697227
26.300641536712646,0.17322228848934174,0.4645560383796692,0.1441875360906124,0.20225704088807106
26.40294623374939,0.16479866206645966,0.46995240449905396,0.13542663678526878,0.19417068734765053
26.500431299209595,0.19181832671165466,0.41391563415527344,0.16594859957695007,0.21768805384635925
26.59966206550598,0.21015359461307526,0.338164746761322,0.18901829794049263,0.23128889128565788
26.700312614440918,0.22601720690727234,0.33342984318733215,0.20517784170806408,0.2468565721064806
26.80139470100403,0.23375840485095978,0.47426337003707886,0.20411694422364235,0.2633998654782772
26.899924755096436,0.24618610739707947,0.6942660808563232,0.20279447734355927,0.28957773745059967
27.027588367462158,0.25577837228775024,0.8856353163719177,0.2004261650145054,0.3111305795609951
27.100342988967896,0.26311802864074707,1.0263495445251465,0.19897118210792542,0.3272648751735687
27.201239347457886,0.2708313763141632,1.102033019065857,0.20195431262254715,0.33970844000577927
27.30032229423523,0.27583199739456177,1.1379395723342896,0.20471077412366867,0.34695322066545486
27.40101647377014,0.2803839445114136,1.1737550497055054,0.2070242539048195,0.35374363511800766
27.500301122665405,0.28410500288009644,1.1754395961761475,0.21064002811908722,0.35756997764110565
27.60213041305542,0.28548380732536316,1.1623812913894653,0.21283497661352158,0.35813263803720474
27.70298433303833,0.3526560068130493,0.7423812913894653,0.30625717610120773,0.3990548375248909
27.801538467407227,0.4423513114452362,1.1623812913894653,0.3697024807333946,0.5150001421570778
27.901060104370117,0.4102594256401062,1.2190543413162231,0.33406852930784225,0.48645032197237015
28.001993417739868,0.416504442691803,1.146540880203247,0.34484563767910004,0.4881632477045059
28.101356983184814,0.34043020009994507,1.2895554304122925,0.2598329856991768,0.42102741450071335
28.201923370361328,0.40677863359451294,0.8695554304122924,0.35243141919374465,0.4611258479952812
28.300023078918457,0.3468061089515686,1.0608912706375122,0.2805004045367241,0.4131118133664131
28.40044665336609,0.25506389141082764,0.6408912706375122,0.21500818699598312,0.29511959582567215
28.50045943260193,0.16867700219154358,0.7229543328285217,0.12349235638976097,0.2138616479933262
28.601447820663452,0.16696718335151672,0.3029543328285217,0.1480325375497341,0.18590182915329934
28.701839685440063,0.11097831279039383,-0.11704566717147835,0.11829366698861123,0.10366295859217643
28.80109691619873,0.18388113379478455,0.10268718004226685,0.17746318504214287,0.19029908254742622
28.900990962982178,0.18507260084152222,0.0,0.18507260084152222,0.18507260084152222
29.00097346305847,0.2283494919538498,0.4531005305051804,0.20003070879727602,0.25666827511042356
29.100209951400757,0.25025585293769836,0.8731005305051804,0.1956870697811246,0.30482463609427213
29.200541257858276,0.36219146847724915,0.4531005305051804,0.3338726853206754,0.3905102516338229
29.30190634727478,0.3504061698913574,0.8731005305051804,0.29583738673478366,0.4049749530479312
29.40026307106018,0.413520872592926,1.2931005305051806,0.33270208943635227,0.4943396557494998
29.49990963935852,0.3768829107284546,1.7131005305051805,0.26981412757188084,0.48395169388502834
29.6005117893219,0.2709244191646576,1.2931005305051806,0.1901056360080838,0.35174320232123135
29.700122356414795,0.18453499674797058,0.8731005305051805,0.1299662135913968,0.23910377990454437
29.805556297302246,0.17787371575832367,0.8374436497688293,0.12553348764777184,0.2302139438688755
29.90082097053528,0.10528288781642914,0.5017882585525513,0.07392112165689468,0.1366446539759636
30.000735759735107,0.062289513647556305,0.4116656482219696,0.036560410633683205,0.0880186166614294
30.100252151489258,0.08666639775037766,0.0,0.08666639775037766,0.08666639775037766
30.20059895515442,0.11241175979375839,0.34363147616386414,0.09093479253351688,0.1338887270539999
30.300631046295166,0.18045693635940552,0.7636314761638642,0.132729969099164,0.22818390361964702
30.40005326271057,0.2516701817512512,0.8850579857826233,0.19635405763983727,0.3069863058626652
30.500037670135498,0.1447308212518692,0.46505798578262325,0.11566469714045524,0.17379694536328316
30.601705312728882,0.11873108148574829,0.3201286196708679,0.09872304275631905,0.13873912021517754
30.7003436088562,0.07225929200649261,0.1087365448474884,0.06546325795352459,0.07905532605946064
30.800209999084473,0.049718715250492096,0.0,0.049718715250492096,0.049718715250492096
30.90050768852234,0.0,0.38433751463890076,-0.024021094664931297,0.024021094664931297
30.999996423721313,0.11246716231107712,0.6622792482376099,0.0710747092962265,0.15385961532592773
31.099567890167236,0.08837472647428513,0.24227924823760982,0.0732322734594345,0.10351717948913575
31.20152449607849,0.015106000006198883,0.2999116778373718,-0.003638479858636856,0.03385047987103462
31.30048155784607,0.1256217211484909,0.63383549451828,0.0860070027410984,0.1652364395558834
31.4017231464386,0.08942507207393646,0.21383549451828,0.07606035366654396,0.10278979048132897
31.5016188621521,0.11862532049417496,0.6288468837738037,0.07932239025831223,0.1579282507300377
31.601240873336792,0.11199036985635757,0.20884688377380367,0.09893743962049484,0.1250433000922203
31.700267791748047,0.15978151559829712,0.6288468837738037,0.12047858536243439,0.19908444583415985
31.800281524658203,0.12205681949853897,0.20884688377380367,0.10900388926267623,0.1351097497344017
31.90049648284912,0.1774529218673706,0.6288468837738037,0.13814999163150787,0.21675585210323334
32.000408411026,0.12338867783546448,0.20884688377380367,0.11033574759960174,0.13644160807132721
32.09965991973877,0.23648419976234436,0.6288468837738037,0.19718126952648163,0.2757871299982071
32.20096230506897,0.14389526844024658,0.20884688377380367,0.13084233820438385,0.15694819867610932
32.3009090423584,0.046130210161209106,0.2522592544555664,0.030364006757736206,0.06189641356468201
32.399911880493164,0.0,0.0,0.0,0.0
32.499873638153076,0.0,0.0,0.0,0.0
32.59994053840637,0.0,0.0,0.0,0.0
32.69993591308594,0.0,0.0,0.0,0.0
32.79996943473816,0.0,0.0,0.0,0.0
32.89968824386597,0.0,0.0,0.0,0.0
33.00051283836365,0.0,0.0,0.0,0.0
33.09959292411804,0.0,0.0,0.0,0.0
33.200676918029785,0.0,0.0,0.0,0.0
33.30159378051758,0.0,0.0,0.0,0.0
